***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: NEWAVE     - Versao FPHA_NEWAVE                             *
*                                                                     *
***********************************************************************


____________________________________________________________________

 PMO - AGOSTO - 2024 - sombra Hibrido - NW Versao 29.4                           
____________________________________________________________________

----------------------------
Cortes da Evaporacao linear.                                                    
----------------------------
-----------------------------------------------------------------------------------------
IPER;       Indice do periodo                                                                                                                                                                           
USIH;       Numero de cadastro da usina hidroeletrica                                                                                                                                                   
NomeUsih;   Nome de cadastro da usina hidroeletrica                                                                                                                                                     
Der. Area;  Derivada do polinomio Area X Cota pela Cota.                                                                                                                                                
Der. Cota;  Derivada do polinomio Cota X Volume pelo Volume.                                                                                                                                            
Vol. Ref.;  Volume de referencia para a montagem da equacao linear para a evaporacao                                                                                                                    
Evap. Ref.; Evaporacao de referencia para a montagem da equacao linear para a evaporacao.                                                                                                               
Coef. Vol.; Coeficiente para o volume na equacao de evaporacao linear.                                                                                                                                  
Rhs. Vol.;  RHS da equacao de evaporacao linear.                                                                                                                                                        
-----------------------------------------------------------------------------------------

@Tabela
-----;-----;--------------;----------------------;----------------------;-----------;-----------;-----------------;------------;
IPER ;USIH ;   NomeUsih   ;      Der. Area       ;      Der. Cota       ; Vol. Ref. ;Evap. Ref. ;   Coef. Vol.    ; Rhs. Vol.  ;
  -  ;  -  ;      -       ;        km2/m         ;        m/hm3         ;    HM3    ;    HM3    ;      1/hm3      ;    hm3     ;
-----;-----;--------------;----------------------;----------------------;-----------;-----------;-----------------;------------;
 114 ; 284 ; FERREIRA GOM ;         0.0000000000 ;         0.0000000000 ;   123.31  ;    -0.40  ;    0.0000000000 ;    -0.3983 ;
 114 ; 286 ; STO ANT JARI ;         0.0000000000 ;         0.0000000000 ;   133.09  ;    -0.66  ;    0.0000000000 ;    -0.6649 ;
 114 ; 291 ; FICT.SERRA M ;        29.4435656801 ;         0.0012264794 ; 23043.75  ;    60.17  ;    0.0012639174 ;    30.1002 ;
 114 ; 292 ; FICT.CANA BR ;         0.0000000000 ;         0.0000000000 ;  2237.79  ;     8.60  ;    0.0000000000 ;     8.5994 ;
 114 ; 302 ; FICT.LAJEADO ;         0.0000000000 ;         0.0000000000 ;  5003.06  ;    26.29  ;    0.0000000000 ;    26.2920 ;
 114 ; 303 ; FICT.PEIXE A ;        29.1215800594 ;         0.0038346431 ;  2476.85  ;    14.00  ;    0.0029592780 ;    12.4395 ;
 114 ; 306 ; FICT.SAO SAL ;         0.0000000000 ;         0.0000000000 ;   936.28  ;     5.72  ;    0.0000000000 ;     5.7200 ;
 114 ; 314 ; PIMENTAL     ;         0.0000000000 ;         0.0000000000 ;  2276.29  ;     0.00  ;    0.0000000000 ;     0.0000 ;
 114 ; 272 ; CURUA-UNA    ;        10.7935080385 ;         0.0137812030 ;   367.50  ;    -0.43  ;   -0.0004462426 ;    -0.2254 ;
 114 ; 288 ; BELO MONTE   ;         0.0000000000 ;         0.0000000000 ;  2276.29  ;    -4.74  ;    0.0000000000 ;    -4.7423 ;
 115 ; 004 ; FUNIL-GRANDE ;         0.0000000000 ;         0.0000000000 ;   265.86  ;     1.24  ;    0.0000000000 ;     1.2444 ;
 115 ; 020 ; BATALHA      ;         5.8940005919 ;         0.0101846664 ;  1105.83  ;     9.31  ;    0.0027312935 ;     5.6223 ;
 115 ; 021 ; SERRA FACAO  ;         5.2241999571 ;         0.0060560175 ;  3475.50  ;     8.96  ;    0.0009016786 ;     5.8547 ;
 115 ; 027 ; CAPIM BRANC1 ;         0.9244795913 ;         0.0586900982 ;   234.70  ;     1.50  ;    0.0013021872 ;     1.4831 ;
 115 ; 028 ; CAPIM BRANC2 ;         0.0000000000 ;         0.0000000000 ;   867.55  ;     2.88  ;    0.0000000000 ;     2.8757 ;
 115 ; 029 ; CORUMBA IV   ;         5.7629394348 ;         0.0072726664 ;  3322.30  ;    11.15  ;    0.0015297857 ;     9.9664 ;
 115 ; 048 ; PIRAJU       ;         0.0000000000 ;         0.0000000000 ;   105.42  ;     0.59  ;    0.0000000000 ;     0.5865 ;
 115 ; 066 ; ITAIPU       ;         0.0000000000 ;         0.0000000000 ; 27914.01  ;    38.95  ;    0.0000000000 ;    38.9544 ;
 115 ; 131 ; NILO PECANHA ;         0.0000000000 ;         0.0000000000 ;     9.00  ;     0.00  ;    0.0000000000 ;     0.0000 ;
 115 ; 132 ; FONTES       ;         0.0000000000 ;         0.0000000000 ;   393.81  ;     0.00  ;    0.0000000000 ;     0.0000 ;
 115 ; 141 ; BAGUARI      ;         0.0000000000 ;         0.0000000000 ;    32.46  ;     0.92  ;    0.0000000000 ;     0.9184 ;
 115 ; 153 ; SAO DOMINGOS ;         0.0000000000 ;         0.0000000000 ;   131.30  ;     1.08  ;    0.0000000000 ;     1.0787 ;
 115 ; 155 ; RETIRO BAIXO ;         3.4001211534 ;         0.0489356309 ;   221.15  ;     1.47  ;    0.0057403540 ;     1.2359 ;
 115 ; 156 ; TRES MARIAS  ;        31.4633492301 ;         0.0013346488 ; 11889.00  ;    41.63  ;    0.0012177831 ;    23.0244 ;
 115 ; 162 ; QUEIMADO     ;         2.8833206884 ;         0.0312876246 ;   326.12  ;     2.60  ;    0.0034731718 ;     0.9991 ;
 115 ; 195 ; JAURU        ;         0.0000000000 ;         0.0000000000 ;    16.92  ;     0.09  ;    0.0000000000 ;     0.0919 ;
 115 ; 196 ; GUAPORE      ;         0.0000000000 ;         0.0000000000 ;    22.46  ;     0.16  ;    0.0000000000 ;     0.1599 ;
 115 ; 203 ; CORUMBA III  ;         3.5565114752 ;         0.0144885689 ;   840.50  ;     4.43  ;    0.0017519779 ;     3.9694 ;
 115 ; 227 ; SINOP        ;        21.5870189741 ;         0.0046111670 ;  2041.80  ;    16.36  ;    0.0015926616 ;    13.0852 ;
 115 ; 228 ; COLIDER      ;         0.0000000000 ;         0.0000000000 ;  1495.39  ;     5.86  ;    0.0000000000 ;     5.8597 ;
 115 ; 229 ; TELES PIRES  ;         0.0000000000 ;         0.0000000000 ;   961.11  ;     2.09  ;    0.0000000000 ;     2.0851 ;
 115 ; 230 ; SAO MANOEL   ;         0.0000000000 ;         0.0000000000 ;   566.12  ;     0.44  ;    0.0000000000 ;     0.4375 ;
 115 ; 241 ; SLT VERDINHO ;         0.0000000000 ;         0.0000000000 ;   392.58  ;     2.30  ;    0.0000000000 ;     2.3026 ;
 115 ; 249 ; OURINHOS     ;         0.0000000000 ;         0.0000000000 ;    20.86  ;     0.18  ;    0.0000000000 ;     0.1775 ;
 115 ; 251 ; SERRA MESA   ;        36.6920779978 ;         0.0008515170 ; 32775.00  ;   101.15  ;    0.0013278670 ;    43.7217 ;
 115 ; 252 ; CANA BRAVA   ;         0.0000000000 ;         0.0000000000 ;  2237.79  ;     9.85  ;    0.0000000000 ;     9.8477 ;
 115 ; 253 ; SAO SALVADOR ;         0.0000000000 ;         0.0000000000 ;   936.28  ;     6.24  ;    0.0000000000 ;     6.2400 ;
 115 ; 257 ; PEIXE ANGIC  ;        29.1215800594 ;         0.0038346431 ;  2476.85  ;    16.12  ;    0.0034059615 ;    14.3171 ;
 115 ; 261 ; LAJEADO      ;         0.0000000000 ;         0.0000000000 ;  5003.06  ;    41.32  ;    0.0000000000 ;    41.3160 ;
 115 ; 262 ; SALTO        ;         0.0000000000 ;         0.0000000000 ;   820.42  ;     4.10  ;    0.0000000000 ;     4.0963 ;
 115 ; 276 ; RONDON II    ;         6.6845410819 ;         0.0147589831 ;   335.23  ;     1.14  ;    0.0009372418 ;     0.8716 ;
 115 ; 281 ; PONTE PEDRA  ;         0.0000000000 ;         0.0000000000 ;    92.56  ;     0.92  ;    0.0000000000 ;     0.9168 ;
 115 ; 285 ; JIRAU        ;         0.0000000000 ;         0.0000000000 ;  2746.70  ;     3.42  ;    0.0000000000 ;     3.4172 ;
 115 ; 287 ; STO ANTONIO  ;         0.0000000000 ;         0.0000000000 ;  2282.80  ;     3.22  ;    0.0000000000 ;     3.2184 ;
 115 ; 290 ; ESPORA       ;         2.4223106383 ;         0.0375607731 ;   140.00  ;     1.62  ;    0.0029114835 ;     1.2155 ;
 115 ; 304 ; ITIQUIRA I   ;         0.0000000000 ;         0.0000000000 ;     4.99  ;     0.09  ;    0.0000000000 ;     0.0945 ;
 115 ; 305 ; ITIQUIRA II  ;         0.0000000000 ;         0.0000000000 ;     1.00  ;     0.00  ;    0.0000000000 ;     0.0045 ;
 115 ; 309 ; JURUENA      ;         0.0000000000 ;         0.0000000000 ;     2.93  ;     0.01  ;    0.0000000000 ;     0.0102 ;
 115 ; 310 ; DARDANELOS   ;         0.0000000000 ;         0.0000000000 ;     0.89  ;     0.00  ;    0.0000000000 ;     0.0034 ;
 115 ; 311 ; CACU         ;         0.8232674903 ;         0.0630606456 ;   211.60  ;     1.09  ;    0.0017910944 ;     1.0375 ;
 115 ; 312 ; B. COQUEIROS ;         0.0000000000 ;         0.0000000000 ;   321.43  ;     1.78  ;    0.0000000000 ;     1.7794 ;
 115 ; 315 ; FOZ R. CLARO ;         0.0000000000 ;         0.0000000000 ;    96.72  ;     0.75  ;    0.0000000000 ;     0.7536 ;
 115 ; 319 ; FICT.MAUA    ;         2.0600012130 ;         0.0134065382 ;  1805.00  ;     6.47  ;    0.0011875519 ;     5.6800 ;
 115 ; 117 ; GUARAPIRANGA ;         2.4982024277 ;         0.0438224963 ;    95.37  ;     0.56  ;    0.0013684683 ;     0.2995 ;
 115 ; 118 ; BILLINGS     ;         6.7793046992 ;         0.0103445431 ;   566.82  ;     2.37  ;    0.0009818033 ;     1.2586 ;
 115 ; 119 ; HENRY BORDEN ;         0.0000000000 ;         0.0000000000 ;     0.46  ;     0.00  ;    0.0000000000 ;     0.0000 ;
 115 ; 120 ; JAGUARI      ;         1.4993524354 ;         0.0237244119 ;   839.50  ;     2.92  ;    0.0012449939 ;     1.9332 ;
 115 ; 121 ; PARAIBUNA    ;         4.1064655618 ;         0.0070834859 ;  3414.00  ;     9.69  ;    0.0010035391 ;     7.0397 ;
 115 ; 122 ; SANTA BRANCA ;         1.0790113542 ;         0.0553053826 ;   285.00  ;     1.30  ;    0.0020289546 ;     0.6762 ;
 115 ; 123 ; FUNIL        ;         1.1211789397 ;         0.0334898327 ;   585.50  ;     1.93  ;    0.0012390871 ;     1.1848 ;
 115 ; 124 ; LAJES        ;         0.0000000000 ;         0.0465029191 ;   222.68  ;     1.62  ;    0.0000000000 ;     1.6200 ;
 115 ; 126 ; PICADA       ;         0.0000000000 ;         0.0000000000 ;     6.85  ;     0.07  ;    0.0000000000 ;     0.0663 ;
 115 ; 127 ; SOBRAGI      ;         0.0000000000 ;         0.0000000000 ;     0.09  ;     0.01  ;    0.0000000000 ;     0.0073 ;
 115 ; 129 ; SIMPLICIO    ;         0.0000000000 ;         0.0000000000 ;    13.45  ;     0.92  ;    0.0000000000 ;     0.9202 ;
 115 ; 130 ; ILHA POMBOS  ;         0.0000000000 ;         0.0000000000 ;     5.79  ;     0.12  ;    0.0000000000 ;     0.1160 ;
 115 ; 133 ; P. PASSOS    ;         0.0000000000 ;         0.0000000000 ;    16.26  ;     0.10  ;    0.0000000000 ;     0.0990 ;
 115 ; 185 ; BARRA BRAUNA ;         0.0000000000 ;         0.0000000000 ;    34.00  ;     0.20  ;    0.0000000000 ;     0.1978 ;
 115 ; 134 ; SALTO GRANDE ;         0.0000000000 ;         0.0000000000 ;    67.86  ;     0.56  ;    0.0000000000 ;     0.5626 ;
 115 ; 135 ; P. ESTRELA   ;         0.1222219020 ;         0.2717388868 ;    72.50  ;     0.38  ;    0.0017270471 ;     0.3227 ;
 115 ; 139 ; CANDONGA     ;         0.0000000000 ;         0.0000000000 ;    29.75  ;     0.24  ;    0.0000000000 ;     0.2387 ;
 115 ; 143 ; AIMORES      ;         0.0000000000 ;         0.0000000000 ;   179.25  ;     2.05  ;    0.0000000000 ;     2.0489 ;
 115 ; 144 ; MASCARENHAS  ;         0.0000000000 ;         0.0000000000 ;    21.68  ;     0.37  ;    0.0000000000 ;     0.3744 ;
 115 ; 145 ; SUICA        ;         0.0000000000 ;         0.0000000000 ;     0.35  ;     0.00  ;    0.0000000000 ;     0.0024 ;
 115 ; 192 ; GUILMAN-AMOR ;         0.0000000000 ;         0.0000000000 ;    11.33  ;     0.08  ;    0.0000000000 ;     0.0780 ;
 115 ; 193 ; SA CARVALHO  ;         0.0000000000 ;         0.0000000000 ;     1.53  ;     0.03  ;    0.0000000000 ;     0.0350 ;
 115 ; 217 ; ROSAL        ;         0.0000000000 ;         0.0000000000 ;    17.19  ;     0.06  ;    0.0000000000 ;     0.0563 ;
 115 ; 279 ; SAMUEL       ;        71.6445511158 ;         0.0024231160 ;  2218.33  ;     0.00  ;    0.0000000000 ;     0.0000 ;
 115 ; 148 ; IRAPE        ;         2.1079490813 ;         0.0099372161 ;  4115.93  ;    11.13  ;    0.0011625666 ;     6.8323 ;
 115 ; 283 ; STA CLARA MG ;         0.0000000000 ;         0.0000000000 ;   148.40  ;     0.30  ;    0.0000000000 ;     0.3040 ;
 115 ; 001 ; CAMARGOS     ;         3.6059576891 ;         0.0181296041 ;   456.00  ;     1.72  ;    0.0010459934 ;     1.0215 ;
 115 ; 002 ; ITUTINGA     ;         0.0000000000 ;         0.0000000000 ;    10.64  ;     0.05  ;    0.0000000000 ;     0.0480 ;
 115 ; 006 ; FURNAS       ;        52.9171960114 ;         0.0009483728 ; 14341.50  ;    45.05  ;    0.0010789824 ;    26.4718 ;
 115 ; 007 ; M. DE MORAES ;         9.5047621539 ;         0.0051566642 ;  2790.00  ;     8.58  ;    0.0010292702 ;     6.0083 ;
 115 ; 008 ; ESTREITO     ;         0.0000000000 ;         0.0000000000 ;  1331.40  ;     2.23  ;    0.0000000000 ;     2.2334 ;
 115 ; 009 ; JAGUARA      ;         0.0000000000 ;         0.0000000000 ;   418.20  ;     1.56  ;    0.0000000000 ;     1.5594 ;
 115 ; 010 ; IGARAPAVA    ;         0.0000000000 ;         0.0000000000 ;   234.83  ;     2.65  ;    0.0000000000 ;     2.6520 ;
 115 ; 011 ; VOLTA GRANDE ;         0.0000000000 ;         0.0000000000 ;  2200.40  ;    10.89  ;    0.0000000000 ;    10.8864 ;
 115 ; 012 ; P. COLOMBIA  ;         0.0000000000 ;         0.0000000000 ;  1420.84  ;     8.20  ;    0.0000000000 ;     8.2023 ;
 115 ; 014 ; CACONDE      ;         1.0142200769 ;         0.0465772555 ;   303.00  ;     1.12  ;    0.0012754689 ;     0.4727 ;
 115 ; 015 ; E. DA CUNHA  ;         0.0000000000 ;         0.0000000000 ;    12.79  ;     0.05  ;    0.0000000000 ;     0.0503 ;
 115 ; 016 ; A.S.OLIVEIRA ;         0.0000000000 ;         0.0000000000 ;    22.75  ;     0.12  ;    0.0000000000 ;     0.1242 ;
 115 ; 017 ; MARIMBONDO   ;        17.7957914518 ;         0.0032533947 ;  3520.00  ;    18.01  ;    0.0017079536 ;     9.0285 ;
 115 ; 018 ; A. VERMELHA  ;        24.9762414715 ;         0.0018847878 ;  8440.50  ;    34.19  ;    0.0015299347 ;    26.2830 ;
 115 ; 034 ; I. SOLTEIRA  ;        39.2787702310 ;         0.0009090360 ; 18311.81  ;    71.83  ;    0.0011604391 ;    65.4520 ;
 115 ; 024 ; EMBORCACAO   ;         7.8310016499 ;         0.0031850576 ; 11197.00  ;    17.25  ;    0.0006734392 ;     8.4535 ;
 115 ; 025 ; NOVA PONTE   ;         8.5407091696 ;         0.0033108594 ;  7602.00  ;    19.89  ;    0.0009472824 ;    10.0558 ;
 115 ; 026 ; MIRANDA      ;         1.4658259321 ;         0.0207164895 ;  1047.00  ;     2.53  ;    0.0008047193 ;     2.4105 ;
 115 ; 030 ; CORUMBA I    ;         1.7540034513 ;         0.0224560616 ;   985.00  ;     2.57  ;    0.0011422523 ;     1.3890 ;
 115 ; 031 ; ITUMBIARA    ;        22.3332555697 ;         0.0018117569 ; 10800.00  ;    32.24  ;    0.0012138729 ;    17.1199 ;
 115 ; 032 ; CACH.DOURADA ;         0.0000000000 ;         0.0000000000 ;   464.97  ;     4.21  ;    0.0000000000 ;     4.2090 ;
 115 ; 033 ; SAO SIMAO    ;        24.7902202339 ;         0.0018635009 ;  9770.00  ;    36.29  ;    0.0015706843 ;    27.5852 ;
 115 ; 037 ; BARRA BONITA ;        15.4418711008 ;         0.0039127558 ;  1852.00  ;    11.55  ;    0.0015105068 ;     7.6783 ;
 115 ; 038 ; A.S. LIMA    ;         0.0000000000 ;         0.0000000000 ;   525.23  ;     3.32  ;    0.0000000000 ;     3.3151 ;
 115 ; 039 ; IBITINGA     ;         0.0000000000 ;         0.0000000000 ;   962.68  ;     6.32  ;    0.0000000000 ;     6.3151 ;
 115 ; 040 ; PROMISSAO    ;        16.4759239354 ;         0.0019749462 ;  6344.00  ;    29.28  ;    0.0009599024 ;    27.2394 ;
 115 ; 042 ; NAVANHANDAVA ;         0.0000000000 ;         0.0000000000 ;  2666.00  ;    12.72  ;    0.0000000000 ;    12.7200 ;
 115 ; 043 ; TRES IRMAOS  ;        27.2223430247 ;         0.0014408473 ; 11647.50  ;    44.36  ;    0.0012551437 ;    40.0334 ;
 115 ; 045 ; JUPIA        ;         0.0000000000 ;         0.0000000000 ;  3249.13  ;    19.62  ;    0.0000000000 ;    19.6200 ;
 115 ; 046 ; P. PRIMAVERA ;         0.0000000000 ;         0.0000000000 ; 16138.51  ;    85.86  ;    0.0000000000 ;    85.8598 ;
 115 ; 278 ; MANSO        ;        13.2953080577 ;         0.0030504947 ;  5861.50  ;    22.82  ;    0.0013992257 ;    18.6867 ;
 115 ; 047 ; A.A. LAYDNER ;        14.9846856680 ;         0.0025911672 ;  5425.50  ;    19.77  ;    0.0009901096 ;    16.6330 ;
 115 ; 049 ; CHAVANTES    ;        12.0401537215 ;         0.0028594499 ;  7274.50  ;    19.60  ;    0.0009639900 ;    16.6655 ;
 115 ; 050 ; L.N. GARCEZ  ;         0.0000000000 ;         0.0000000000 ;    39.01  ;     0.46  ;    0.0000000000 ;     0.4636 ;
 115 ; 051 ; CANOAS II    ;         0.0000000000 ;         0.0000000000 ;   144.69  ;     1.03  ;    0.0000000000 ;     1.0349 ;
 115 ; 052 ; CANOAS I     ;         0.0000000000 ;         0.0000000000 ;   205.82  ;     1.31  ;    0.0000000000 ;     1.3099 ;
 115 ; 061 ; CAPIVARA     ;        20.1868936523 ;         0.0021978940 ;  7678.00  ;    23.62  ;    0.0011535850 ;    17.0182 ;
 115 ; 062 ; TAQUARUCU    ;         0.0000000000 ;         0.0000000000 ;   649.62  ;     3.51  ;    0.0000000000 ;     3.5053 ;
 115 ; 063 ; ROSANA       ;         0.0000000000 ;         0.0000000000 ;  1847.58  ;     9.36  ;    0.0000000000 ;     9.3594 ;
 115 ; 057 ; MAUA         ;         2.0600012130 ;         0.0134065382 ;  1805.00  ;     6.47  ;    0.0011875519 ;     5.6800 ;
 115 ; 071 ; STA CLARA PR ;         0.5607531559 ;         0.0646378525 ;   300.00  ;     0.42  ;    0.0004893194 ;     0.2884 ;
 115 ; 072 ; FUNDAO       ;         0.0000000000 ;         0.0000000000 ;    34.48  ;     0.06  ;    0.0000000000 ;     0.0642 ;
 115 ; 074 ; G.B. MUNHOZ  ;         2.2696448915 ;         0.0104446953 ;  3876.50  ;     3.76  ;    0.0004622621 ;     1.9993 ;
 115 ; 083 ; BAIXO IGUACU ;         0.0000000000 ;         0.0000000000 ;   201.24  ;     2.21  ;    0.0000000000 ;     2.2106 ;
 115 ; 086 ; BARRA GRANDE ;         1.0942834933 ;         0.0133665974 ;  3808.12  ;     7.23  ;    0.0007167155 ;     5.6626 ;
 115 ; 088 ; SAO ROQUE    ;         1.8334393865 ;         0.0290801497 ;   566.19  ;     0.86  ;    0.0006664586 ;     0.5582 ;
 115 ; 089 ; GARIBALDI    ;         1.5099999905 ;         0.0396322086 ;   264.00  ;     2.26  ;    0.0027229309 ;     2.0872 ;
 115 ; 090 ; CAMPOS NOVOS ;         0.2400000329 ;         0.0318245291 ;  1398.50  ;     3.01  ;    0.0003666186 ;     2.9574 ;
 115 ; 091 ; MACHADINHO   ;         1.1289648500 ;         0.0141914916 ;  2811.50  ;     3.69  ;    0.0004165641 ;     3.2469 ;
 115 ; 092 ; ITA          ;         0.0000000000 ;         0.0000000000 ;  4924.26  ;    15.53  ;    0.0000000000 ;    15.5298 ;
 115 ; 093 ; PASSO FUNDO  ;         7.0780760523 ;         0.0088278891 ;   887.00  ;     9.42  ;    0.0026243477 ;     5.7371 ;
 115 ; 094 ; MONJOLINHO   ;         0.0000000000 ;         0.0000000000 ;   147.29  ;     0.58  ;    0.0000000000 ;     0.5778 ;
 115 ; 095 ; QUEBRA QUEIX ;         0.2070684507 ;         0.1954227774 ;   124.00  ;     0.23  ;    0.0009914143 ;     0.2023 ;
 115 ; 101 ; SAO JOSE     ;         0.0000000000 ;         0.0000000000 ;   178.85  ;     1.55  ;    0.0000000000 ;     1.5484 ;
 115 ; 102 ; PASSO S JOAO ;         0.0000000000 ;         0.0000000000 ;    95.99  ;     1.71  ;    0.0000000000 ;     1.7077 ;
 115 ; 103 ; FOZ CHAPECO  ;         0.0000000000 ;         0.0000000000 ;  1466.16  ;     8.48  ;    0.0000000000 ;     8.4818 ;
 115 ; 097 ; CASTRO ALVES ;         0.0000000000 ;         0.0000000000 ;    92.46  ;     0.46  ;    0.0000000000 ;     0.4608 ;
 115 ; 098 ; MONTE CLARO  ;         0.0000000000 ;         0.0000000000 ;    11.35  ;     0.06  ;    0.0000000000 ;     0.0637 ;
 115 ; 099 ; 14 DE JULHO  ;         0.0000000000 ;         0.0000000000 ;    55.42  ;     0.26  ;    0.0000000000 ;     0.2640 ;
 115 ; 110 ; ERNESTINA    ;         5.1198936867 ;         0.0215038088 ;   140.00  ;     1.96  ;    0.0039084511 ;     1.0255 ;
 115 ; 111 ; PASSO REAL   ;         7.5903248444 ;         0.0062442752 ;  1967.50  ;    17.49  ;    0.0027252744 ;     8.3417 ;
 115 ; 112 ; JACUI        ;         0.0000000000 ;         0.0000000000 ;    19.60  ;     0.29  ;    0.0000000000 ;     0.2880 ;
 115 ; 113 ; ITAUBA       ;         0.0000000000 ;         0.0000000000 ;   594.90  ;     1.92  ;    0.0000000000 ;     1.9210 ;
 115 ; 114 ; D. FRANCISCA ;         0.0000000000 ;         0.0000000000 ;   320.41  ;     2.12  ;    0.0000000000 ;     2.1168 ;
 115 ; 115 ; G.P. SOUZA   ;         0.5616727993 ;         0.1222814588 ;   101.00  ;     0.19  ;    0.0008585271 ;     0.0607 ;
 115 ; 215 ; SALTO PILAO  ;         0.0000000000 ;         0.0000000000 ;     0.28  ;     0.00  ;    0.0000000000 ;     0.0024 ;
 115 ; 073 ; JORDAO       ;         0.0000000000 ;         0.3199999928 ;    97.50  ;     0.04  ;    0.0000000000 ;     0.0450 ;
 115 ; 076 ; SEGREDO      ;         1.3924116413 ;         0.0130980989 ;  2756.00  ;     3.63  ;    0.0004285917 ;     3.4650 ;
 115 ; 077 ; SLT.SANTIAGO ;         3.4354584971 ;         0.0058434615 ;  4718.50  ;     7.94  ;    0.0004717618 ;     6.0000 ;
 115 ; 078 ; SALTO OSORIO ;         0.0000000000 ;         0.0000000000 ;  1090.90  ;     2.41  ;    0.0000000000 ;     2.4080 ;
 115 ; 082 ; SALTO CAXIAS ;         0.0000000000 ;         0.0000000000 ;  3472.49  ;     5.80  ;    0.0000000000 ;     5.7986 ;
 115 ; 169 ; SOBRADINHO   ;       293.1382002506 ;         0.0003409140 ; 19781.50  ;   459.69  ;    0.0082446310 ;   223.3224 ;
 115 ; 172 ; ITAPARICA    ;        41.4330468420 ;         0.0014443641 ;  9008.00  ;    58.06  ;    0.0024236985 ;    49.4636 ;
 115 ; 176 ; COMP PAF-MOX ;         0.0000000000 ;         0.0000000000 ;  1212.00  ;    17.25  ;    0.0000000000 ;    17.2530 ;
 115 ; 178 ; XINGO        ;         0.0000000000 ;         0.0000000000 ;  3773.00  ;     4.86  ;    0.0000000000 ;     4.8600 ;
 115 ; 294 ; FICT.QUEIMAD ;         2.8833206884 ;         0.0312876246 ;   326.12  ;     2.60  ;    0.0034731718 ;     0.9991 ;
 115 ; 295 ; FICT.TRES MA ;        31.4633492301 ;         0.0013346488 ; 11889.00  ;    41.63  ;    0.0012177831 ;    23.0244 ;
 115 ; 308 ; FICT.RETIRO  ;         3.4001211534 ;         0.0489356309 ;   221.15  ;     1.47  ;    0.0057403540 ;     1.2359 ;
 115 ; 154 ; ITAPEBI      ;         0.0000000000 ;         0.0000000000 ;  1613.07  ;     4.56  ;    0.0000000000 ;     4.5569 ;
 115 ; 298 ; FICT.IRAPE   ;         2.1079490813 ;         0.0099372161 ;  4115.93  ;    11.13  ;    0.0011625666 ;     6.8323 ;
 115 ; 189 ; P. CAVALO    ;         3.7593060666 ;         0.0089302412 ;  2663.00  ;     8.68  ;    0.0013092889 ;     7.4491 ;
 115 ; 190 ; B. ESPERANCA ;        16.0570709609 ;         0.0031498043 ;  4129.00  ;    26.71  ;    0.0020989302 ;    22.6970 ;
 115 ; 204 ; CACH.CALDEIR ;         0.0000000000 ;         0.0000000000 ;   225.34  ;    -0.94  ;    0.0000000000 ;    -0.9352 ;
 115 ; 267 ; ESTREITO TOC ;         0.0000000000 ;         0.0000000000 ;  4944.50  ;    30.68  ;    0.0000000000 ;    30.6800 ;
 115 ; 275 ; TUCURUI      ;       106.0913177178 ;         0.0004736877 ; 30784.00  ;   -16.72  ;   -0.0002010166 ;    -8.8848 ;
 115 ; 277 ; BALBINA      ;       194.8313524008 ;         0.0004718663 ; 14859.06  ;   -14.85  ;   -0.0003217702 ;   -11.5326 ;
 115 ; 280 ; COARACY NUNE ;         0.0000000000 ;         0.0000000000 ;   135.38  ;    -0.71  ;    0.0000000000 ;    -0.7136 ;
 115 ; 284 ; FERREIRA GOM ;         0.0000000000 ;         0.0000000000 ;   123.31  ;    -0.43  ;    0.0000000000 ;    -0.4315 ;
 115 ; 286 ; STO ANT JARI ;         0.0000000000 ;         0.0000000000 ;   133.09  ;    -0.85  ;    0.0000000000 ;    -0.8549 ;
 115 ; 291 ; FICT.SERRA M ;        29.4435656801 ;         0.0012264794 ; 23043.75  ;    73.06  ;    0.0015347569 ;    36.5503 ;
 115 ; 292 ; FICT.CANA BR ;         0.0000000000 ;         0.0000000000 ;  2237.79  ;     9.85  ;    0.0000000000 ;     9.8477 ;
 115 ; 302 ; FICT.LAJEADO ;         0.0000000000 ;         0.0000000000 ;  5003.06  ;    41.32  ;    0.0000000000 ;    41.3160 ;
